id,name,RA,DEC,type,const,mag,catalogue,cid
446,,0.809639,27.6925,Gxy,And,13.7,NGC,260
447,,0.813111,31.9572,Gxy,And,13.9,NGC,262
448,,0.81202,-23.5617,Gxy,Cet,15.51,IC,1587
449,,0.8134169999999999,-13.1078,Gxy,Cet,14.3,NGC,263
450,,0.830028,32.2786,Gxy,Psc,11.6,NGC,266
451,,0.835944,-5.19389,Gxy,Cet,12.6,NGC,268
452,,0.84465,10.6001,Gxy,Psc,15.26,IC,53
453,,0.842333,-8.65222,Gxy,Cet,12.9,NGC,270
454,,0.844944,-1.91083,Gxy,Cet,12.2,NGC,271
455,,0.8468059999999999,-6.88611,Gxy,Cet,12.9,NGC,273
456,,0.8466669999999999,-2.28333,**,Cet,,IC,54
457,,0.8505,-7.05722,Gxy,Cet,11.9,NGC,274
458,,0.84937,-23.558,Gxy,Cet,16.28,IC,1588
459,,0.851194,-7.06556,Gxy,Cet,12.7,NGC,275
460,,0.854111,-73.16249999999999,OC,Tuc,12,NGC,290
461,,0.856972,35.8217,OC,And,8.5,NGC,272
462,,0.85475,-8.59694,Gxy,Cet,13.7,NGC,277
463,,0.85831,-12.8444,Gxy,Cet,15.02,IC,56
464,,0.858333,-34.4667,,Scl,,IC,1589
465,,0.86177,7.71864,Gxy,Psc,15.01,IC,55
466,,0.868472,-22.68,Gxy,Cet,15.1,NGC,276
467,,0.867917,47.5506,Gxy,Cas,10.9,NGC,278
468,,0.884944,-73.3811,OC,Tuc,12.7,NGC,294
469,,0.868333,-22.6833,Gxy,Cet,,IC,1591
470,,0.869139,-2.21833,Gxy,Cet,12.8,NGC,279
471,,0.874972,24.3503,Gxy,And,13.5,NGC,280
472,,0.87825,-31.2078,Gxy,Scl,11,NGC,289
473,,0.883139,56.6219,OC+Neb,Cas,7,NGC,281
474,,0.878389,30.6392,Gxy,Psc,13.7,NGC,282
475,,0.879833,-26.59,GC,Scl,8.1,NGC,288
476,Small Magellanic Cloud,0.8772219999999999,-72.80029999999999,Gxy,Tuc,2.2,NGC,292
477,,0.885,56.5833,OC,Cas,,IC,1590
478,,0.887,-13.1644,Gxy,Cet,14.1,NGC,283
479,,0.89084,5.77042,Gxy,Psc,15.33,IC,1592
480,,0.89225,-58.1071,Gxy,Tuc,14.93,IC,1597
481,,0.890056,-13.1592,Gxy,Cet,14.4,NGC,284
482,,0.891778,-13.1128,Gxy,Cet,14.1,NGC,286
483,,0.891194,32.4822,Gxy,Psc,13.9,NGC,287
484,,0.891583,-8.769170000000001,Gxy,Cet,13.9,NGC,291
485,,0.891639,-13.1617,Gxy,Cet,14.7,NGC,285
486,,0.89592,-47.6475,Gxy,Phe,15.12,IC,1594
487,,0.89636,-45.188,Gxy,Phe,15.35,IC,1595
488,,0.890222,-72.1964,OC+Neb,Tuc,11,NGC,299
489,,0.904417,-7.23556,Gxy,Cet,14.2,NGC,293
490,,0.90912,-23.4949,Gxy,Cet,15.45,IC,1599
491,,0.911667,32.5,,Psc,,IC,1593
492,,0.91189,21.5226,Gxy,Psc,14.93,IC,1596
493,,0.9116,5.77386,Gxy,Psc,14.96,IC,1598
494,,0.915139,-16.6522,Gxy,Cet,14.3,NGC,303
495,,0.91349,11.8411,Gxy,Psc,15.42,IC,57
496,,0.914833,-37.6833,Gxy,Scl,8.300000000000001,NGC,300
497,,0.914833,-37.6833,Gxy,Scl,8.300000000000001,C,70
498,,0.904111,-72.2411,OC+Neb,Tuc,12,NGC,306
499,,0.916361,-7.34972,Gxy,Cet,15.5,NGC,297
500,,0.917306,-7.33333,Gxy,Cet,13.8,NGC,298
501,,0.9178500000000001,-23.5249,Gxy,Cet,15.47,IC,1600
502,,0.91734,-13.6782,Gxy,Cet,15.4,IC,58
503,,0.918111,31.5308,Gxy,Psc,12.8,NGC,295
504,,0.918778,31.5422,Gxy,Psc,14.8,NGC,296
505,,0.9263400000000001,-24.1533,Gxy,Cet,14.47,IC,1601
506,,0.93107,-9.985659999999999,Gxy,Cet,15.33,IC,1602
507,,0.9391389999999999,12.065,Ast,Psc,,NGC,305
508,,0.9351390000000001,24.125,Gxy,And,13.1,NGC,304
509,,0.9350000000000001,-13.3833,Gxy,Cet,15,IC,60
510,,0.938833,-72.4622,GC,Tuc,9.6,NGC,330
511,,0.9384439999999999,-10.6742,Gxy,Cet,14.8,NGC,301
512,,0.937972,-52.7831,Gxy,Phe,12.5,NGC,312
513,,0.940361,-10.6628,*,Cet,,NGC,302
514,,0.942889,-1.78444,*,Cet,,NGC,308
515,,0.942389,-1.77194,Gxy,Cet,13,NGC,307
516,,0.945139,-9.91389,Gxy,Cet,11.6,NGC,309
517,,0.944806,-52.9764,Gxy,Phe,12.6,NGC,323
518,gamma Cas nebula,0.945,61.0667,Neb,Cas,,IC,59
519,,0.946639,-1.76528,*,Cet,,NGC,310
520,,0.947972,-31.9631,Gxy,Scl,13.3,NGC,314
521,,0.949222,-43.8381,Gxy,Phe,13.5,NGC,319
522,,0.94925,-52.9231,Gxy,Phe,13.5,NGC,328
523,,0.94972,-45.4119,Gxy,Phe,14.62,IC,1603
524,,0.95201,7.50708,Gxy,Psc,15.18,IC,61
525,,0.952833,-43.7267,Gxy,Phe,13.4,NGC,322
526,,0.960917,-5.08639,Gxy,Cet,15,NGC,321
527,,0.959083,30.2797,Gxy,Psc,13,NGC,311
528,,0.961222,43.7919,Gxy,And,13.5,NGC,317
529,,0.96044,-48.9027,Gxy,Phe,13.71,IC,1605
530,,0.962611,-74.4725,GC,Tuc,11.9,NGC,339
531,,0.9626670000000001,30.3661,***,Psc,12,NGC,313
532,,0.963556,30.3525,Gxy,Psc,11.3,NGC,315
533,,0.964556,30.3544,*,Psc,12,NGC,316
534,,0.963278,-5.1125,Gxy,Cet,14.8,NGC,325
535,,0.965333,-5.13056,Gxy,Cet,13.5,NGC,327
536,,0.967056,-5.07139,Gxy,Cet,13.5,NGC,329
537,,0.9666670000000001,-16.25,,Cet,,IC,1604
538,,0.968083,30.4256,Gxy,Psc,14.4,NGC,318
539,,0.9729719999999999,26.8656,Gxy,Psc,13.3,NGC,326
540,,0.973333,-12.1833,,Cet,,IC,1606
541,,0.954333,-40.96,Gxy,Phe,13.1,NGC,324
542,,0.78525,-2.73111,Gxy,Cet,14.6,NGC,331
543,,0.97887,11.8079,Gxy,Psc,15.14,IC,62
544,,0.979528,-20.8403,Gxy,Cet,13.7,NGC,320
545,,0.980306,7.11139,Gxy,Psc,13.5,NGC,332
546,,0.980917,-16.4697,Gxy,Cet,13.9,NGC,333
547,,0.980556,-35.1153,Gxy,Scl,14,NGC,334
548,,0.967556,-18.3867,Gxy,Cet,14.7,NGC,336
549,,0.981667,0.6,Gxy,Cet,14,IC,1607
550,,0.98475,-72.1772,OC+Neb,Tuc,10.3,NGC,346
551,,0.988722,-18.2336,Gxy,Cet,14.5,NGC,335
552,,0.9901,27.0594,Gxy,Psc,15.09,IC,64
553,,0.99011,-34.3289,Gxy,Scl,13.7,IC,1608
554,gamma Cas nebula,0.991667,60.8167,Neb,Cas,,IC,63
555,,0.995,-72.34999999999999,,Tuc,,IC,1611
556,,0.9972220000000001,-7.57778,Gxy,Cet,11.6,NGC,337
557,,0.99629,-40.3336,Gxy,Phe,13.73,IC,1609
558,,1,-72.38330000000001,,Tuc,,IC,1612
559,,1.005,-6.91667,,Cet,,IC,67
560,,1.00667,-6.95,,Cet,,IC,68
561,,1.00903,30.797,Gxy,Psc,14.94,IC,66
562,,1.01003,30.6686,Gxy,Psc,13.2,NGC,338
563,,1.00967,-6.86667,Gxy,Cet,13.7,NGC,340
564,,1.01269,-9.185560000000001,Gxy,Cet,13,NGC,341
565,,1.01383,-6.7725,Gxy,Cet,14.4,NGC,342
566,,0.973306,-23.225,Gxy,Cet,15.5,NGC,343
567,,1.01431,-53.2444,Gxy,Phe,13.9,NGC,348
568,,1.01539,47.682,Gxy,And,13.6,IC,65
569,,1.01833,0.05,,Cet,,IC,70
570,,1.02167,-6.78333,,Cet,,IC,71
571,,1.02278,-6.88444,Gxy,Cet,13.9,NGC,345
572,,1.02639,-6.73361,Gxy,Cet,14.8,NGC,347
573,,1.02322,31.0407,Gxy,Psc,15.36,IC,69
574,,1.025,-6.76667,,Cet,,IC,72
575,,0.973722,-23.2294,Gxy,Cet,16.1,NGC,344
576,,1.02849,-15.5678,Gxy,Cet,13.86,IC,1610
577,,1.03075,-6.8,Gxy,Cet,13.1,NGC,349
578,,1.03239,-6.79583,Gxy,Cet,14.9,NGC,350
579,,1.03272,-1.93694,Gxy,Cet,13.4,NGC,351
580,,1.03589,-4.24583,Gxy,Cet,12.7,NGC,352
581,,1.03647,-71.6069,OC,Tuc,11.8,NGC,361
582,,1.04014,-1.95778,Gxy,Cet,13.9,NGC,353
583,,1.04753,-65.61,Gxy,Tuc,12.8,NGC,360
584,,1.05192,-6.32444,Gxy,Cet,15.3,NGC,355
585,,1.05394,-70.84829999999999,GC,Tuc,6.8,NGC,362
586,,1.05394,-70.84829999999999,GC,Tuc,6.8,C,104
587,,1.05467,22.3422,Gxy,Psc,13.5,NGC,354
588,,1.05192,-6.98806,Gxy,Cet,13.1,NGC,356
589,,1.05819,-72.0569,OC+Neb,Tuc,,NGC,371
590,,1.05603,-6.33944,Gxy,Cet,11.9,NGC,357
591,,1.06489,-72.8253,OC,Tuc,10.9,NGC,376
592,,1.07192,-35.1206,Gxy,Scl,13.7,NGC,365
593,,1.06863,-51.1331,Gxy,Phe,14.3,IC,1615
594,,1.07132,-51.0328,Gxy,Phe,14.6,IC,1617
595,,1.07136,-0.764722,Gxy,Cet,13.4,NGC,359
596,,1.07264,-43.2756,Gxy,Phe,13.8,NGC,368
597,,1.078,-0.802778,Gxy,Cet,13.2,NGC,364
598,,1.07994,2.11773,Gxy,Cet,10,IC,1613
599,,1.07994,2.11773,Gxy,Cet,10,C,51
600,,1.09692,-12.1289,Gxy,Cet,14.7,NGC,367
601,,1.08139,4.76728,Gxy,Psc,15.54,IC,73
602,,1.08167,-27.4333,Gxy,Scl,,IC,1616
603,,1.08578,-17.7594,Gxy,Cet,14,NGC,369
604,,1.085,33.2167,,Psc,,IC,1614
605,,1.08636,62.0206,Ast,Cas,,NGC,358
606,,1.08558,-71.9969,OC+Neb,Tuc,,NGC,395
607,,1.08833,-72.0333,,Tuc,,IC,1624
608,,1.09888,4.09015,Gxy,Psc,15.59,IC,74
609,,1.09889,32.4121,Gxy,Psc,15.59,IC,1618
610,,1.10442,-16.5431,Gxy,Cet,14.7,NGC,363
611,,1.10167,-73.2833,,Tuc,,IC,1626
612,,1.10328,-30.1778,Gxy,Scl,13.3,NGC,378
613,,1.10975,-20.3322,Gxy,Cet,14.9,NGC,377
614,,1.10719,62.2289,OC,Cas,,NGC,366
615,,1.10627,-46.7253,Gxy,Phe,14.62,IC,1621
616,,1.11236,32.4289,***,Psc,,NGC,370
617,,1.11236,32.4289,***,Psc,,NGC,372
618,,1.11633,32.3089,Gxy,Psc,14.9,NGC,373
619,,1.11819,32.7964,Gxy,Psc,13.6,NGC,374
620,,1.11831,32.3481,Gxy,Psc,14.5,NGC,375
621,,1.12062,13.955,Gxy,Psc,14.85,IC,1620
622,,1.11989,10.8368,Gxy,Psc,15.22,IC,75
623,,1.121,32.5203,Gxy,Psc,13,NGC,379
624,,1.12153,32.4831,Gxy,Psc,12.7,NGC,380
625,,1.12331,32.4042,Gxy,Psc,13.3,NGC,382
626,,1.12358,32.4125,Gxy,Psc,12.5,NGC,383
627,,1.12358,32.2928,Gxy,Psc,13.2,NGC,384
628,,1.12419,32.32,Gxy,Psc,13.2,NGC,385
629,,1.12336,-69.88,Gxy,Tuc,12.3,NGC,406
630,,1.1229,33.0672,Gxy,Psc,15.36,IC,1619
631,,1.12536,32.3619,Gxy,Psc,14.1,NGC,386
632,,1.12583,32.3911,Gxy,Psc,15.5,NGC,387
633,,1.12292,0.925556,Gxy,Cet,13.5,NGC,391
634,,1.12686,-17.5387,Gxy,Cet,14.64,IC,1622
635,,1.12994,-17.5066,Gxy,Cet,14.44,IC,1623
636,,1.12849,-46.9076,Gxy,Phe,13.01,IC,1625
637,,1.12975,32.3097,Gxy,Psc,14.2,NGC,388
638,,1.13214,-71.7692,OC,Tuc,,NGC,411
639,,1.13567,4.53083,Gxy,Psc,15.7,NGC,396
640,,1.13178,32.4328,*,Psc,,NGC,390
641,,1.13289,-72.3569,GC,Tuc,12.6,NGC,416
642,,1.13659,-4.55454,Gxy,Cet,15.44,IC,76
643,,1.13667,-46.1,Gxy,Phe,,IC,1627
644,,1.13747,61.5833,OC,Cas,9.300000000000001,NGC,381
645,,1.14281,-46.6686,**,Phe,,NGC,405
646,,1.13819,-72.8836,GC,Tuc,11.2,NGC,419
647,,1.13799,-46.754,Gxy,Phe,15.16,IC,1630
648,,1.13981,33.1333,Gxy,Psc,12.9,NGC,392
649,,1.14058,33.1481,Gxy,Psc,14,NGC,394
650,,1.14158,39.6944,Gxy,And,13.9,NGC,389
651,,1.142,33.1092,Gxy,Psc,14.8,NGC,397
652,,1.14353,39.6431,Gxy,And,12.2,NGC,393
653,,1.14549,-15.4208,Gxy,Cet,16.22,IC,77
654,,1.14825,32.5144,Gxy,Psc,14.5,NGC,398
655,,1.14657,-15.8439,Gxy,Cet,14.97,IC,78
656,,1.14713,-15.9486,Gxy,Cet,14.93,IC,79
657,,1.14654,-28.5823,Gxy,Scl,13.53,IC,1628
658,,1.1458,-46.4758,Gxy,Phe,14.34,IC,1631
659,,1.157,-71.76609999999999,OC,Tuc,13.4,NGC,422
660,,1.14833,-15.4,Gxy,Cet,,IC,80
661,,1.14981,32.6342,Gxy,Psc,13.8,NGC,399
662,,1.15075,32.7328,*,Psc,,NGC,400
663,,1.15214,32.7603,*,Psc,,NGC,401
664,,1.15161,-16.0003,Gxy,Cet,14.77,IC,82
665,,1.15369,32.8064,*,Psc,,NGC,402
666,,1.15392,32.7522,Gxy,Psc,12.7,NGC,403
667,,1.15619,-1.69589,Gxy,Cet,14.52,IC,81
668,,1.15333,-73.2,,Tuc,,IC,1644
669,,1.155,-71.7667,,Tuc,,IC,1641
670,,1.15747,35.7178,Gxy,And,10.2,NGC,404
671,,1.15506,2.5676,Gxy,Cet,15.87,IC,1629
672,,1.15903,-35.8056,Gxy,Scl,13.1,NGC,409
673,,1.20875,-2.79389,Gxy,Cet,14.2,NGC,413
674,,1.16545,-45.9312,Gxy,Phe,12.56,IC,1633
675,,1.16819,-35.4908,Gxy,Scl,13.7,NGC,415
676,,1.17231,-20.015,NF,Cet,,NGC,412
677,,1.17494,1.68924,Gxy,Cet,15.28,IC,83
678,,1.17681,33.1264,Gxy,Psc,13.6,NGC,407
679,,1.17669,-30.2208,Gxy,Scl,12.7,NGC,418
680,,1.17833,17.6833,,Psc,,IC,1632
681,,1.18086,33.1514,*,Psc,,NGC,408
682,,1.18303,33.1517,Gxy,Psc,11.6,NGC,410
683,,1.18365,-30.4384,Gxy,Scl,13.53,IC,1637
684,,1.18486,-18.1483,Gxy,Cet,14.2,NGC,417
685,,1.18415,17.6627,Gxy,Psc,15.38,IC,1634
686,,1.1843,17.6519,Gxy,Psc,15.34,IC,1635
687,,1.18822,33.1133,Gxy,Psc,13.5,NGC,414
688,,1.18956,-29.2344,Gxy,Scl,13.6,NGC,423
689,,1.19108,-38.0831,Gxy,Scl,13,NGC,424
690,,1.19045,1.64021,Gxy,Cet,15.29,IC,84
691,,1.19374,33.3542,Gxy,Psc,15.21,IC,1636
692,,1.19614,-61.5264,Gxy,Tuc,13,NGC,432
693,,1.19667,-0.466667,,Cet,,IC,85
694,,1.19626,-0.66443,Gxy,Cet,14.41,IC,1639
695,,1.19748,-55.8573,Gxy,Phe,14.72,IC,1649
696,,1.19759,-0.63044,Gxy,Cet,15.5,IC,1640
697,,1.19833,-71.33329999999999,OC,Tuc,,IC,1655
698,,1.20267,32.1233,Gxy,Psc,12.2,NGC,420
699,,1.204,32.1236,NF,Psc,,NGC,421
700,,1.20375,-58.2467,Gxy,Tuc,12.3,NGC,434
701,,1.2024,-0.41031,Gxy,Cet,15.27,IC,1643
702,,1.20606,33.3645,Gxy,Psc,14.99,IC,1638
703,,1.20532,-50.4019,Gxy,Phe,14.4,IC,1650
704,,1.20667,15.75,,Psc,,IC,1642
705,,1.20553,-32.0617,Gxy,Scl,14.3,NGC,427
706,,1.20833,15.7333,,Psc,,IC,1645
707,,1.21,-71.75,,Tuc,,IC,1660
708,,1.21,-73.45,OC,Tuc,,IC,1662
709,,1.21219,15.708,Gxy,Psc,15.73,IC,1646
710,,1.2135,-0.290278,Gxy,Cet,13.1,NGC,426
711,,1.21542,0.981944,Gxy,Cet,11.2,NGC,428
712,,1.21339,-58.2819,Gxy,Tuc,13.1,NGC,440
713,,1.21736,38.7686,Gxy,And,12.7,NGC,425
714,,1.21592,-0.345,Gxy,Cet,13.5,NGC,429
715,,1.21664,-0.252778,Gxy,Cet,12.5,NGC,430
716,,1.22073,38.8852,Gxy,And,15.35,IC,1647
717,,1.22597,-37.9019,Gxy,Scl,13,NGC,438
718,,1.225,-16.2333,Gxy,Cet,,IC,86
719,,1.225,2.1,,Cet,,IC,1651
720,,1.22837,33.2181,Gxy,Psc,15.14,IC,1648
721,,1.22978,-31.7475,Gxy,Scl,11.6,NGC,439
722,,1.23328,2.07056,Gxy,Cet,14.3,NGC,435
723,,1.23103,-31.7872,Gxy,Scl,12.9,NGC,441
724,,1.235,-32.65,Gxy,Scl,,IC,1657
725,,1.235,-32.65,,Scl,,IC,1663
726,,1.23464,33.7036,Gxy,And,13,NGC,431
727,,1.23772,0.76533,Gxy,Cet,15.38,IC,87
728,,1.23833,-69.8,?,Tuc,,IC,1664
729,,1.23942,5.92583,Gxy,Psc,13,NGC,437
730,,1.23975,-55.3975,Gxy,Phe,12.7,NGC,454
731,,1.229,-73.2906,OC+Neb,Tuc,,NGC,456
732,,1.24167,0.8,,Cet,,IC,88
733,,1.24408,-1.02111,Gxy,Cet,13.7,NGC,442
734,,1.24378,-73.28830000000001,OC+Neb,Tuc,12.5,NGC,460
735,,1.24794,1.91778,Gxy,Cet,14.2,NGC,445
736,,1.26764,4.29389,Gxy,Psc,12.8,NGC,446
737,,1.24825,-71.54940000000001,OC,Tuc,,NGC,458
738,,1.24896,31.9485,Gxy,Psc,14.18,IC,1652
739,,1.25189,33.3781,Gxy,Psc,13.7,NGC,443
740,,1.25167,33.3833,Gxy,Psc,13.5,IC,1653
741,,1.25329,30.1948,Gxy,Psc,14.74,IC,1654
742,,1.25256,60.1258,OC,Cas,,NGC,433
743,,1.25458,-1.62667,Gxy,Cet,12.2,NGC,448
744,,1.25844,-0.861111,Gxy,Cet,11.7,NGC,450
745,,1.26186,-73.3242,OC,Tuc,11.5,NGC,465
746,,1.26603,58.8172,OC,Cas,8.800000000000001,NGC,436
747,,1.26044,33.0678,Gxy,Psc,12.7,NGC,447
748,,1.26,33.0833,,Psc,,IC,1656
749,,1.26333,31.0833,,Psc,,IC,1658
750,,1.26375,31.0806,Gxy,Psc,14,NGC,444
751,,1.26589,5.17778,Gxy,Psc,12.6,NGC,455
752,,1.26867,33.0892,Gxy,Psc,14.2,NGC,449
753,,1.26767,4.29399,Gxy,Psc,13.62,IC,89
754,,1.26833,30.3491,Gxy,Psc,14.66,IC,1659
755,,1.27011,33.0642,Gxy,Psc,14.2,NGC,451
756,,1.27,33.0833,,Psc,,IC,1661
757,,1.27078,31.0336,Gxy,Psc,13.1,NGC,452
758,,1.2715,33.0308,Ast,Psc,,NGC,453
759,,1.2751,-7.97702,Gxy,Cet,14.79,IC,90
760,,1.28703,-58.9103,Gxy,Tuc,12.8,NGC,466
761,,1.28892,-33.8403,Gxy,Scl,13.6,NGC,461
762,,1.29333,-17.1167,,Cet,,IC,1667
763,,1.295,34.7,,And,,IC,1665
764,,1.30225,17.5625,Gxy,Psc,14.6,NGC,459
765,,1.30306,4.22583,Gxy,Psc,14.7,NGC,462
766,,1.33151,32.4668,Gxy,Psc,14.44,IC,1666
767,,1.31167,2.55,,Cet,,IC,91
768,,1.31472,33.1728,Gxy,Psc,15.75,IC,1668
769,,1.31617,16.3261,Gxy,Psc,14.2,NGC,463
770,,1.32408,34.9556,**,And,,NGC,464
771,,1.3173,-17.0603,Gxy,Cet,14.31,IC,93
772,,1.32178,-50.9637,Gxy,Phe,15.12,IC,1674
773,,1.32572,58.2908,OC,Cas,6.4,NGC,457
774,,1.32572,58.2908,OC,Cas,6.4,C,13
775,,1.31947,3.30056,Gxy,Psc,12.1,NGC,467
776,,1.31356,-16.8036,Gxy,Cet,14.6,IC,1670
777,,1.32167,-12.5667,,Cet,,IC,95
778,,1.32581,14.8717,Gxy,Psc,14.3,NGC,469
779,,1.32633,-58.5244,Gxy,Tuc,12.2,NGC,484
780,,1.32667,-17.1,,Cet,,IC,1671
781,,1.32914,3.40972,Gxy,Psc,11.6,NGC,470
782,,1.33011,32.7675,Gxy,Psc,14.4,NGC,468
783,,1.33322,14.7864,Gxy,Psc,13.2,NGC,471
784,,1.33186,16.545,Gxy,Psc,12.2,NGC,473
785,,1.33167,32.7667,Gxy,Psc,15,IC,92
786,,1.33392,14.8611,Gxy,Psc,15,NGC,475
787,,1.33333,14.85,,Psc,,IC,97
788,,1.33517,3.41528,Gxy,Psc,10.4,NGC,474
789,,1.335,32.7,,Psc,,IC,94
790,,1.33522,33.1849,Gxy,Psc,15.83,IC,1669
791,,1.33886,16.02,Gxy,Psc,14.4,NGC,476
792,,1.33594,-22.3781,Gxy,Cet,14.3,NGC,478
793,,1.33889,-40.9597,Gxy,Phe,13.9,NGC,482
794,,1.33833,29.6667,,Psc,,IC,96
795,,1.34131,32.7089,Gxy,Psc,13.1,NGC,472
796,,1.34396,29.6988,Gxy,Psc,13.87,IC,1672
797,,1.3462,33.0449,Gxy,Psc,14.79,IC,1673
798,,1.34286,-9.880280000000001,Gxy,Cet,15.2,NGC,480
799,,1.35347,-9.21111,Gxy,Cet,13.5,NGC,481
800,,1.34858,-12.6045,Gxy,Cet,15.97,IC,98
801,,1.34994,34.2487,Gxy,And,14.26,IC,1675
802,,1.3496,30.2595,Gxy,Psc,15.66,IC,1676
803,,1.35072,5.56055,Gxy,Psc,15.3,IC,1678
804,,1.35197,33.2161,Gxy,Psc,15.82,IC,1677
805,,1.35564,40.4881,Gxy,And,13.2,NGC,477
806,,1.35436,3.86222,Gxy,Psc,14.1,NGC,479
807,,1.35769,7.01861,Gxy,Psc,13.2,NGC,485
808,,1.35558,-34.0633,Gxy,Scl,12.6,NGC,491
809,,1.35592,0.09042,Gxy,Cet,14.9,IC,1681
810,,1.36531,-16.3714,Gxy,Cet,13.4,NGC,487
811,,1.363,5.25694,Gxy,Psc,10.6,NGC,488
812,,1.36494,9.205830000000001,Gxy,Psc,12.6,NGC,489
813,,1.36238,33.493,Gxy,Psc,15.55,IC,1679
814,,1.36421,33.2824,Gxy,Psc,15.08,IC,1680
815,,1.36564,33.5214,Gxy,Psc,13.2,NGC,483
816,,1.36194,5.34583,Gxy,Psc,15,NGC,486
817,,1.36747,5.36722,Gxy,Psc,14.4,NGC,490
818,,1.37044,5.41694,Gxy,Psc,15.6,NGC,492
819,,1.36919,0.945556,Gxy,Cet,12.3,NGC,493
820,,1.37031,33.2601,Gxy,Psc,14.58,IC,1682
821,,1.37331,-0.875833,Gxy,Cet,13.2,NGC,497
822,,1.37427,-12.9525,Gxy,Cet,15.62,IC,99
823,,1.37746,34.437,Gxy,And,14.08,IC,1683
824,,1.37758,5.3875,Gxy,Psc,14.2,NGC,500
825,,1.38211,9.04889,Gxy,Psc,12.7,NGC,502
826,,1.38222,33.4717,Gxy,Psc,13.1,NGC,495
827,,1.3825,9.46889,Gxy,Psc,13.9,NGC,505
828,,1.38165,-4.64307,Gxy,Cet,14.54,IC,100
829,,1.38167,33.3833,,Psc,,IC,1684
830,,1.38206,33.1742,Gxy,Psc,13,NGC,494
831,,1.38333,33.1833,Gxy,Psc,13,IC,1685
832,,1.38653,33.4603,Gxy,Psc,12,NGC,499
833,,1.38667,33.4333,,Psc,,IC,1686
834,,1.38658,33.53,Gxy,Psc,13.5,NGC,496
835,,1.38647,33.4894,Gxy,Psc,14.3,NGC,498
836,,1.38953,33.4331,Gxy,Psc,14.5,NGC,501
837,,1.39003,9.43361,Gxy,Psc,13.5,NGC,509
838,,1.38863,33.2776,Gxy,Psc,15.02,IC,1687
839,,1.39,33.0667,,Psc,,IC,1688
840,,1.39125,33.3322,Gxy,Psc,14.1,NGC,503
841,,1.39108,33.2047,Gxy,Psc,13.1,NGC,504
842,,1.39186,11.2908,Gxy,Psc,13.8,NGC,511
843,,1.39314,33.245,*,Psc,,NGC,506
844,,1.39444,33.2561,Gxy,Psc,11.7,NGC,507
845,,1.39458,33.2806,Gxy,Psc,13.2,NGC,508
846,,1.39875,33.4969,**,Psc,,NGC,510
847,,1.40744,33.7994,Gxy,And,12.9,NGC,513
848,,1.39661,33.055,Gxy,Psc,15.01,IC,1689
849,,1.39709,33.1561,Gxy,Psc,14.98,IC,1690
850,,1.39836,-35.0656,Gxy,Scl,14.1,NGC,526
851,,1.39994,33.9081,Gxy,And,13.4,NGC,512
852,,1.39944,-35.1153,Gxy,Scl,13.2,NGC,527
853,,1.4,-1.65,Gxy,Cet,,IC,1693
854,,1.40108,12.9167,Gxy,Psc,11.7,NGC,514
855,,1.40231,9.55167,Gxy,Psc,13.2,NGC,516
856,,1.40237,9.93056,Gxy,Psc,15.07,IC,101
857,,1.40489,9.331939999999999,Gxy,Psc,13.5,NGC,518
858,,1.40731,9.8865,Gxy,Psc,15.65,IC,102
859,,1.40797,-1.64167,Gxy,Cet,14.4,NGC,519
860,,1.40833,33.3833,,Psc,,IC,1691
861,,1.41069,33.4731,Gxy,Psc,13.1,NGC,515
862,,1.40953,3.795,Gxy,Psc,11.6,NGC,520
863,,1.40939,1.73111,Gxy,Cet,11.8,NGC,521
864,,1.41242,-38.1292,Gxy,Scl,13.5,NGC,534
865,,1.41012,2.0442,Gxy,Cet,15.33,IC,103
866,,1.41,-1.45,**,Cet,,IC,104
867,,1.41098,33.2357,Gxy,Psc,15.7,IC,1692
868,,1.41219,33.43,Gxy,Psc,12.5,NGC,517
869,,1.41158,-1.58778,Gxy,Cet,13.2,NGC,530
870,,1.41285,2.07535,Gxy,Cet,15.78,IC,105
871,,1.41167,-1.58333,,Cet,,IC,106
872,,1.41083,-12.6357,Gxy,Cet,15.37,IC,108
873,,1.41269,9.994440000000001,Gxy,Psc,13.4,NGC,522
874,,1.41328,9.53917,Gxy,Psc,10.5,NGC,524
875,,1.41456,9.702220000000001,Gxy,Psc,13.3,NGC,525
876,,1.41326,1.60748,Gxy,Cet,14.8,IC,1694
877,,1.41455,-1.61695,Gxy,Cet,14.64,IC,1696
878,,1.415,-71.1833,,Hyi,,IC,1708
879,,1.41878,8.69936,Gxy,Psc,14.97,IC,1695
880,,1.42003,-38.0947,Gxy,Scl,13.5,NGC,544
881,,1.42019,-38.0692,Gxy,Scl,13.8,NGC,546
882,,1.41749,0.44442,Gxy,Cet,15.12,IC,1697
883,,1.42034,14.8724,Gxy,Psc,15.26,IC,107
884,,1.42028,2.06669,Gxy,Cet,14.93,IC,109
885,,1.42244,34.0253,Gxy,And,13,NGC,523
886,,1.42142,9.265000000000001,Gxy,Psc,12.7,NGC,532
887,,1.42269,-18.1642,Gxy,Cet,13.8,NGC,539
888,,1.42392,-1.55139,Gxy,Cet,13.9,NGC,538
889,,1.42282,14.8387,Gxy,Psc,14.77,IC,1698
890,,1.42333,14.95,,Psc,,IC,1699
891,,1.426,33.6714,Gxy,And,12.6,NGC,528
892,,1.42539,1.75889,Gxy,Cet,11.4,NGC,533
